id,date,region,temperature_min,temperature_max,precipitation_mm,humidite_relative,vitesse_vent_kmh,direction_vent,pression_hpa,insolation_h
2749,2022-07-04,Sahel,26.4,41.1,4.3,74,19.8,SE,1019.1,7.7
2750,2022-07-04,Sud-Ouest,20.6,33.7,1.1,85,7.8,S,1015.8,9.8
2751,2022-07-05,Centre,23.5,37.1,55.6,74,12.5,SE,1013.9,9.1
2752,2022-07-05,Nord,27.6,38.7,47.6,72,19.3,SW,1014.6,6.4
2753,2022-07-05,Est,23.0,34.3,33.9,75,23.5,SE,1012.0,9.3
2754,2022-07-05,Sahel,25.8,35.0,0.8,66,5.0,S,1016.3,8.0
2755,2022-07-05,Sud-Ouest,18.2,34.0,0.0,88,13.0,S,1014.2,8.6
2756,2022-07-06,Centre,25.0,34.5,4.0,75,22.3,SE,1016.5,8.8
2757,2022-07-06,Nord,25.0,37.6,1.8,72,25.0,SW,1019.4,6.3
2758,2022-07-06,Est,25.9,34.3,6.5,73,13.2,S,1020.0,7.5
2759,2022-07-06,Sahel,26.9,38.2,1.9,59,7.1,S,1016.2,8.8
2760,2022-07-06,Sud-Ouest,20.1,33.0,82.5,85,21.8,SW,1017.8,6.9
2761,2022-07-07,Centre,22.7,35.7,0.0,81,19.2,SW,1014.6,8.5
2762,2022-07-07,Nord,23.3,36.1,35.5,67,12.8,S,1013.8,8.4
2763,2022-07-07,Est,24.1,38.7,1.8,73,15.8,S,1010.6,7.8
2764,2022-07-07,Sahel,26.0,40.8,0.0,64,23.3,SW,1018.4,7.5
2765,2022-07-07,Sud-Ouest,21.3,32.1,5.8,84,16.7,SW,1015.9,9.0
2766,2022-07-08,Centre,24.7,37.6,58.5,77,21.3,SW,1016.6,7.7
2767,2022-07-08,Nord,24.5,37.8,46.1,70,9.0,S,1013.8,6.5
2768,2022-07-08,Est,19.9,33.5,5.2,75,7.3,SW,1019.2,6.9
2769,2022-07-08,Sahel,25.2,36.7,2.5,63,5.0,SE,1015.5,7.8
2770,2022-07-08,Sud-Ouest,19.6,35.1,20.0,84,14.9,SW,1017.7,8.7
2771,2022-07-09,Centre,24.6,37.5,0.0,82,7.3,SW,1015.1,7.9
2772,2022-07-09,Nord,23.2,37.8,4.8,74,14.7,S,1016.6,8.1
2773,2022-07-09,Est,23.6,36.2,31.1,75,22.3,SE,1013.4,7.1
2774,2022-07-09,Sahel,24.7,39.5,12.6,64,19.7,SW,1012.8,7.6
2775,2022-07-09,Sud-Ouest,24.5,30.5,69.8,85,6.2,SE,1016.5,7.6
2776,2022-07-10,Centre,20.4,37.1,5.4,80,20.5,SE,1010.9,7.2
2777,2022-07-10,Nord,24.0,36.0,4.0,77,16.5,SW,1018.8,9.8
2778,2022-07-10,Est,22.6,34.3,3.4,82,9.8,S,1019.9,7.8
2779,2022-07-10,Sahel,26.1,38.4,3.2,65,10.2,SW,1017.9,9.0
2780,2022-07-10,Sud-Ouest,21.5,34.4,4.4,90,18.1,SE,1017.8,7.5
2781,2022-07-11,Centre,24.2,33.1,3.2,82,16.7,SW,1017.1,8.2
2782,2022-07-11,Nord,24.5,38.4,2.5,74,19.1,S,1016.6,9.2
2783,2022-07-11,Est,25.0,32.3,3.0,77,23.4,SE,1015.3,8.3
2784,2022-07-11,Sahel,25.1,40.4,0.0,63,17.8,S,1013.0,8.5
2785,2022-07-11,Sud-Ouest,21.5,34.4,75.2,87,16.3,SW,1013.6,7.5
2786,2022-07-12,Centre,21.3,34.9,1.7,79,8.9,S,1019.8,7.7
2787,2022-07-12,Nord,23.6,35.6,24.8,73,8.4,SW,1015.6,8.4
2788,2022-07-12,Est,20.0,35.8,5.0,78,8.2,S,1019.2,7.1
2789,2022-07-12,Sahel,27.5,38.6,0.0,62,7.2,SE,1018.2,9.6
2790,2022-07-12,Sud-Ouest,22.0,32.0,0.0,81,22.9,S,1018.7,8.2
2791,2022-07-13,Centre,23.9,36.1,4.1,79,25.0,S,1013.5,8.3
2792,2022-07-13,Nord,26.4,37.4,2.6,66,9.4,SE,1014.7,8.0
2793,2022-07-13,Est,27.9,32.8,37.2,75,19.5,SE,1015.4,7.6
2794,2022-07-13,Sahel,24.5,37.5,45.6,62,5.9,SE,1017.7,8.6
2795,2022-07-13,Sud-Ouest,21.7,31.4,24.6,87,15.7,SW,1010.0,6.1
2796,2022-07-14,Centre,24.1,35.5,2.1,75,17.8,S,1016.6,7.8
2797,2022-07-14,Nord,25.1,36.4,3.2,75,9.8,SW,1011.3,8.0
2798,2022-07-14,Est,24.8,34.3,0.0,77,10.3,SE,1011.7,7.2
2799,2022-07-14,Sahel,27.1,37.2,1.7,68,17.0,SE,1014.6,8.0
2800,2022-07-14,Sud-Ouest,20.9,30.9,25.6,86,21.2,SE,1014.2,8.3
2801,2022-07-15,Centre,21.7,34.7,4.4,79,12.3,SE,1010.3,8.0
2802,2022-07-15,Nord,25.5,34.9,5.2,73,14.2,SE,1015.4,8.4
2803,2022-07-15,Est,20.7,34.4,58.7,74,19.4,SW,1015.5,7.3
2804,2022-07-15,Sahel,21.5,37.5,2.6,62,25.0,S,1013.2,8.3
2805,2022-07-15,Sud-Ouest,24.1,32.5,3.7,84,5.0,SE,1017.2,9.8
2806,2022-07-16,Centre,22.0,31.6,22.7,79,21.4,SE,1014.9,7.1
2807,2022-07-16,Nord,24.6,36.2,33.6,76,7.5,SE,1012.9,8.1
2808,2022-07-16,Est,24.9,35.2,3.6,82,20.6,SE,1013.4,8.5
2809,2022-07-16,Sahel,24.8,38.5,10.1,68,12.2,S,1016.0,8.1
2810,2022-07-16,Sud-Ouest,19.4,36.1,6.1,87,9.6,S,1017.9,6.9
2811,2022-07-17,Centre,23.1,31.0,15.2,83,10.8,S,1015.8,8.8
2812,2022-07-17,Nord,23.5,34.8,3.5,71,15.6,SW,1017.7,7.7
2813,2022-07-17,Est,23.0,34.0,51.3,78,11.1,S,1015.5,9.2
2814,2022-07-17,Sahel,24.6,38.3,0.7,67,9.1,SW,1013.0,8.5
2815,2022-07-17,Sud-Ouest,21.9,31.9,6.4,90,17.4,S,1013.6,8.1
2816,2022-07-18,Centre,25.1,35.9,2.2,81,17.4,SW,1011.2,7.8
2817,2022-07-18,Nord,25.1,34.1,47.4,71,5.0,S,1016.4,5.8
2818,2022-07-18,Est,22.3,36.4,68.7,73,8.4,S,1013.5,7.1
2819,2022-07-18,Sahel,29.3,36.9,0.6,65,22.9,S,1018.6,6.6
2820,2022-07-18,Sud-Ouest,19.8,32.4,11.7,87,17.2,S,1010.8,7.2
2821,2022-07-19,Centre,20.4,37.8,66.7,82,11.9,S,1015.4,9.6
2822,2022-07-19,Nord,25.4,38.2,50.8,68,5.0,SE,1011.1,6.7
2823,2022-07-19,Est,24.2,37.7,57.4,78,7.7,S,1016.4,9.1
2824,2022-07-19,Sahel,27.5,39.5,36.2,67,25.0,SW,1017.4,7.7
2825,2022-07-19,Sud-Ouest,20.5,35.7,3.4,89,25.0,SW,1014.9,6.5
2826,2022-07-20,Centre,23.3,33.9,1.8,81,10.7,S,1012.9,7.2
2827,2022-07-20,Nord,23.2,33.5,4.5,73,20.2,SE,1012.8,9.0
2828,2022-07-20,Est,24.3,35.4,0.0,76,17.5,SE,1017.0,9.0
2829,2022-07-20,Sahel,25.3,39.6,0.5,69,24.6,SW,1015.4,8.5
2830,2022-07-20,Sud-Ouest,22.7,31.0,8.1,84,19.0,SW,1016.4,7.0
2831,2022-07-21,Centre,23.5,35.0,35.6,82,22.1,SE,1016.3,8.7
2832,2022-07-21,Nord,25.7,36.4,13.5,69,23.6,SW,1020.0,6.7
2833,2022-07-21,Est,23.5,38.1,4.8,75,5.0,SE,1014.9,7.7
2834,2022-07-21,Sahel,24.8,40.0,0.0,68,20.9,S,1010.0,8.0
2835,2022-07-21,Sud-Ouest,22.3,37.3,1.7,90,11.0,SE,1017.3,8.3
2836,2022-07-22,Centre,22.4,33.8,6.2,79,7.3,SW,1013.8,10.3
2837,2022-07-22,Nord,25.7,34.6,0.6,73,16.2,S,1016.4,6.6
2838,2022-07-22,Est,23.0,34.7,0.0,72,25.0,SW,1013.6,7.7
2839,2022-07-22,Sahel,25.9,35.1,22.0,71,19.2,S,1017.1,7.3
2840,2022-07-22,Sud-Ouest,24.9,35.2,7.5,90,5.0,SW,1011.0,7.5
2841,2022-07-23,Centre,23.4,33.3,4.0,81,17.8,SE,1014.3,7.9
2842,2022-07-23,Nord,23.3,38.1,14.2,68,10.7,SE,1010.8,6.6
2843,2022-07-23,Est,23.4,34.0,4.8,79,6.9,SE,1015.3,8.7
2844,2022-07-23,Sahel,25.0,32.7,6.8,67,23.2,SE,1017.6,7.8
2845,2022-07-23,Sud-Ouest,21.6,34.8,8.2,89,24.8,S,1016.5,8.8
2846,2022-07-24,Centre,23.2,37.0,8.7,76,15.6,SE,1010.0,6.7
2847,2022-07-24,Nord,23.3,37.3,4.9,70,14.5,SW,1014.4,8.4
2848,2022-07-24,Est,21.9,36.0,56.4,75,11.0,SE,1018.3,8.9
2849,2022-07-24,Sahel,27.2,36.9,1.0,71,25.0,SE,1015.7,7.2
2850,2022-07-24,Sud-Ouest,22.0,35.3,36.1,90,15.7,S,1011.5,7.6
2851,2022-07-25,Centre,23.6,37.3,5.1,80,10.3,SW,1012.9,7.5
2852,2022-07-25,Nord,25.0,36.9,3.3,75,14.1,S,1010.0,7.2
2853,2022-07-25,Est,21.1,38.1,2.2,84,16.0,SE,1017.8,8.0
2854,2022-07-25,Sahel,26.0,38.5,3.3,70,10.9,S,1010.0,7.3
2855,2022-07-25,Sud-Ouest,20.8,34.6,2.1,90,17.9,S,1016.4,7.6
2856,2022-07-26,Centre,20.8,34.9,5.1,82,5.2,SW,1017.1,7.1
2857,2022-07-26,Nord,22.9,34.4,4.4,73,17.8,SW,1016.3,7.0
2858,2022-07-26,Est,25.1,33.9,12.1,78,9.5,S,1013.8,7.9
2859,2022-07-26,Sahel,25.7,37.5,2.4,68,12.9,SE,1010.7,7.4
2860,2022-07-26,Sud-Ouest,18.3,35.4,0.6,90,25.0,SW,1014.8,6.8
2861,2022-07-27,Centre,23.4,37.1,62.0,82,25.0,S,1013.0,6.9
2862,2022-07-27,Nord,24.5,37.7,43.4,75,15.4,SW,1016.8,7.0
2863,2022-07-27,Est,21.7,33.9,43.6,73,6.2,SW,1010.5,7.6
2864,2022-07-27,Sahel,28.6,38.3,12.2,68,14.5,SW,1015.8,7.1
2865,2022-07-27,Sud-Ouest,23.3,33.8,30.2,88,24.0,SW,1013.9,6.8
2866,2022-07-28,Centre,22.6,33.3,5.0,81,12.2,SW,1017.4,8.8
2867,2022-07-28,Nord,22.8,38.0,1.8,70,9.3,S,1012.6,7.3
2868,2022-07-28,Est,23.5,37.4,6.2,80,16.5,SE,1011.5,7.1
2869,2022-07-28,Sahel,25.6,36.0,14.8,70,11.9,SE,1016.3,8.0
2870,2022-07-28,Sud-Ouest,20.6,31.8,4.1,89,9.8,SW,1016.6,6.5
2871,2022-07-29,Centre,23.2,33.8,2.3,82,14.7,SW,1012.2,7.6
2872,2022-07-29,Nord,27.0,34.6,7.2,75,5.0,SE,1012.9,7.5
2873,2022-07-29,Est,24.6,40.3,1.6,77,15.0,SW,1010.0,6.7
2874,2022-07-29,Sahel,26.6,37.5,1.9,67,12.6,SW,1013.9,6.9
2875,2022-07-29,Sud-Ouest,21.4,35.9,76.7,90,6.9,SE,1012.1,7.8
2876,2022-07-30,Centre,24.3,36.1,1.5,81,16.7,SW,1015.1,9.0
2877,2022-07-30,Nord,23.7,35.6,20.7,71,17.4,SW,1015.6,8.3
2878,2022-07-30,Est,24.2,34.1,6.4,74,14.8,SW,1015.1,8.8
2879,2022-07-30,Sahel,28.5,38.7,6.8,67,10.4,SE,1010.0,8.3
2880,2022-07-30,Sud-Ouest,21.2,36.4,0.7,88,11.9,SW,1015.0,9.6
2881,2022-07-31,Centre,23.6,37.6,0.9,82,11.6,SW,1015.0,8.9
2882,2022-07-31,Nord,25.1,35.3,26.3,74,16.5,SW,1013.7,8.5
2883,2022-07-31,Est,24.3,37.8,2.0,76,13.8,S,1016.0,7.9
2884,2022-07-31,Sahel,26.9,37.0,0.0,67,16.0,SE,1018.3,7.0
2885,2022-07-31,Sud-Ouest,20.3,30.4,0.6,90,13.2,SW,1015.7,5.5
2886,2022-08-01,Centre,25.1,36.6,62.9,76,9.6,SW,1016.5,8.9
2887,2022-08-01,Nord,26.9,37.6,0.0,70,6.0,SE,1016.6,5.9
2888,2022-08-01,Est,26.1,37.9,0.0,73,18.4,S,1015.1,8.8
2889,2022-08-01,Sahel,26.8,39.6,3.8,69,18.4,SW,1013.9,8.3
2890,2022-08-01,Sud-Ouest,21.7,33.7,26.3,90,22.7,SW,1015.9,7.0
2891,2022-08-02,Centre,22.0,36.5,25.3,81,8.0,SW,1017.0,8.2
2892,2022-08-02,Nord,25.5,36.2,2.3,72,6.9,SW,1018.6,7.9
2893,2022-08-02,Est,25.1,34.4,1.9,76,9.4,S,1014.6,7.3
2894,2022-08-02,Sahel,24.4,35.4,0.0,70,6.9,S,1016.6,7.4
2895,2022-08-02,Sud-Ouest,23.0,33.7,5.7,90,6.3,SE,1016.7,7.6
2896,2022-08-03,Centre,26.0,33.0,5.7,80,15.7,S,1019.5,6.7
2897,2022-08-03,Nord,26.2,34.6,2.5,76,15.3,SW,1015.3,8.8
2898,2022-08-03,Est,22.6,33.5,7.7,73,25.0,SW,1013.9,7.0
2899,2022-08-03,Sahel,26.8,38.5,0.0,66,7.3,SE,1017.0,7.2
2900,2022-08-03,Sud-Ouest,20.9,29.4,23.1,87,24.0,S,1020.0,8.8
2901,2022-08-04,Centre,24.2,34.2,0.6,77,13.4,SE,1010.0,8.2
2902,2022-08-04,Nord,24.5,38.0,27.0,71,11.2,SE,1019.9,6.7
2903,2022-08-04,Est,20.9,35.7,5.4,73,17.7,SE,1013.3,8.9
2904,2022-08-04,Sahel,23.7,38.2,10.0,65,14.9,S,1012.8,6.8
2905,2022-08-04,Sud-Ouest,22.5,36.4,4.8,89,7.7,SE,1011.3,7.8
2906,2022-08-05,Centre,23.7,31.7,0.0,78,13.6,SE,1016.1,7.9
2907,2022-08-05,Nord,23.4,35.9,62.2,75,20.8,SW,1017.2,7.7
2908,2022-08-05,Est,24.6,32.2,2.4,76,23.8,SE,1012.4,7.4
2909,2022-08-05,Sahel,25.4,42.3,44.3,68,5.0,SE,1018.3,7.0
2910,2022-08-05,Sud-Ouest,22.4,30.8,50.9,84,11.2,SW,1011.4,6.1
2911,2022-08-06,Centre,25.7,34.4,2.1,81,10.8,SW,1013.3,6.7
2912,2022-08-06,Nord,24.1,36.9,2.3,76,6.3,SW,1017.3,6.6
2913,2022-08-06,Est,24.5,33.6,3.7,77,25.0,S,1019.0,8.8
2914,2022-08-06,Sahel,27.1,35.1,2.6,64,11.3,S,1012.6,6.0
2915,2022-08-06,Sud-Ouest,22.1,31.4,6.4,88,10.9,SW,1013.2,7.2
2916,2022-08-07,Centre,21.8,33.3,0.0,79,14.9,SW,1015.7,9.1
2917,2022-08-07,Nord,23.9,38.2,28.5,66,14.7,SE,1020.0,9.0
2918,2022-08-07,Est,24.1,33.8,40.8,78,22.8,SW,1013.8,7.1
2919,2022-08-07,Sahel,28.1,35.6,0.0,76,20.6,SE,1017.6,7.3
2920,2022-08-07,Sud-Ouest,21.2,33.3,104.3,90,25.0,S,1016.6,8.1
2921,2022-08-08,Centre,22.9,35.6,1.4,82,19.7,SW,1015.3,7.3
2922,2022-08-08,Nord,24.6,37.6,29.9,69,11.4,S,1013.2,8.5
2923,2022-08-08,Est,22.4,37.4,1.1,68,22.9,SW,1016.9,7.4
2924,2022-08-08,Sahel,26.1,37.7,2.0,70,8.8,SE,1011.1,7.4
2925,2022-08-08,Sud-Ouest,21.7,33.8,0.6,86,19.0,S,1013.4,7.5
2926,2022-08-09,Centre,23.0,36.1,0.6,76,25.0,SE,1018.1,8.9
2927,2022-08-09,Nord,25.9,35.1,2.2,77,9.2,SW,1017.4,7.2
2928,2022-08-09,Est,26.2,38.6,66.7,75,15.0,SE,1016.1,9.6
2929,2022-08-09,Sahel,26.1,41.7,4.2,67,17.7,SE,1011.4,7.9
2930,2022-08-09,Sud-Ouest,23.8,33.6,53.7,84,5.0,SW,1012.4,7.9
2931,2022-08-10,Centre,22.1,34.7,2.8,77,16.8,SW,1019.0,7.1
2932,2022-08-10,Nord,24.1,40.0,51.8,76,19.7,SE,1015.2,7.9
2933,2022-08-10,Est,22.5,34.0,0.1,73,16.5,SE,1017.6,6.4
2934,2022-08-10,Sahel,28.0,40.0,29.3,72,15.8,SW,1017.8,6.5
2935,2022-08-10,Sud-Ouest,20.7,34.5,3.0,90,8.3,SE,1013.9,8.0
2936,2022-08-11,Centre,23.6,36.0,3.1,79,25.0,SE,1014.0,8.2
2937,2022-08-11,Nord,24.7,36.6,3.7,70,19.6,SE,1019.1,8.8
2938,2022-08-11,Est,23.3,35.9,4.9,78,25.0,SE,1015.7,8.7
2939,2022-08-11,Sahel,25.1,38.0,6.3,66,20.8,SW,1015.6,6.9
2940,2022-08-11,Sud-Ouest,17.8,31.6,5.5,82,12.8,SE,1013.7,7.5
2941,2022-08-12,Centre,22.7,36.4,4.9,77,9.2,SE,1015.8,6.9
2942,2022-08-12,Nord,24.2,32.9,2.5,70,16.6,S,1011.8,7.7
2943,2022-08-12,Est,21.4,32.6,11.9,73,19.4,S,1016.5,7.2
2944,2022-08-12,Sahel,27.2,36.3,15.8,66,23.2,S,1012.9,6.2
2945,2022-08-12,Sud-Ouest,23.2,34.6,3.1,88,18.4,SE,1015.3,7.9
2946,2022-08-13,Centre,22.2,35.0,3.9,79,14.9,S,1013.3,7.4
2947,2022-08-13,Nord,24.7,41.3,0.1,76,25.0,SW,1012.0,8.2
2948,2022-08-13,Est,26.0,37.6,27.1,76,18.7,SW,1017.9,6.5
2949,2022-08-13,Sahel,25.0,39.3,8.3,64,20.1,SE,1010.0,7.5
2950,2022-08-13,Sud-Ouest,20.0,31.3,2.1,86,24.7,SW,1014.5,7.3
2951,2022-08-14,Centre,23.5,39.1,40.9,76,6.6,SW,1015.0,7.0
2952,2022-08-14,Nord,26.3,34.2,0.2,72,20.2,S,1014.9,8.9
2953,2022-08-14,Est,22.8,36.4,8.1,72,6.6,S,1013.9,7.7
2954,2022-08-14,Sahel,25.7,38.4,25.8,68,16.8,S,1012.7,6.8
2955,2022-08-14,Sud-Ouest,22.1,31.8,88.8,90,9.2,SE,1015.3,6.5
2956,2022-08-15,Centre,22.8,35.8,2.9,79,7.3,S,1019.7,5.4
2957,2022-08-15,Nord,25.6,37.5,0.0,71,20.8,SW,1014.3,8.1
2958,2022-08-15,Est,24.9,36.7,45.2,76,5.4,SE,1011.0,8.5
2959,2022-08-15,Sahel,26.2,44.9,9.9,65,20.3,S,1015.3,7.4
2960,2022-08-15,Sud-Ouest,23.4,33.4,4.3,87,16.9,SW,1014.8,7.6
2961,2022-08-16,Centre,24.8,36.2,7.3,83,13.8,SW,1016.0,9.3
2962,2022-08-16,Nord,25.9,34.8,3.1,69,7.5,SE,1016.4,7.5
2963,2022-08-16,Est,24.6,38.9,1.6,77,17.8,SE,1014.8,6.7
2964,2022-08-16,Sahel,22.2,37.3,32.9,70,6.3,SW,1015.2,8.2
2965,2022-08-16,Sud-Ouest,22.4,33.7,4.9,83,15.0,S,1013.3,8.1
2966,2022-08-17,Centre,23.2,35.6,70.7,82,9.2,S,1016.5,9.5
2967,2022-08-17,Nord,25.3,39.5,0.0,71,13.6,S,1017.5,7.5
2968,2022-08-17,Est,23.6,33.7,0.0,80,7.4,SW,1010.1,8.0
2969,2022-08-17,Sahel,27.7,34.9,24.4,66,5.8,SE,1012.9,8.5
2970,2022-08-17,Sud-Ouest,18.7,35.7,96.5,86,7.5,SW,1017.2,7.8
2971,2022-08-18,Centre,22.1,36.2,0.9,77,21.4,S,1015.8,9.2
2972,2022-08-18,Nord,23.4,37.3,1.4,69,19.2,SW,1018.3,8.4
2973,2022-08-18,Est,24.3,36.1,5.0,74,8.0,SW,1015.5,6.5
2974,2022-08-18,Sahel,22.7,35.9,34.9,66,23.0,SE,1011.3,8.0
2975,2022-08-18,Sud-Ouest,20.0,34.6,2.0,87,8.0,S,1017.5,8.6
2976,2022-08-19,Centre,24.5,36.0,0.0,85,8.2,SE,1013.8,7.8
2977,2022-08-19,Nord,23.7,35.9,0.4,71,14.9,SE,1018.0,7.6
2978,2022-08-19,Est,23.9,40.5,45.3,73,6.3,S,1014.5,8.9
2979,2022-08-19,Sahel,26.3,37.0,0.0,71,8.8,SW,1019.6,7.8
2980,2022-08-19,Sud-Ouest,22.4,31.4,4.1,86,5.0,SE,1017.6,9.9
2981,2022-08-20,Centre,21.5,33.3,56.3,79,22.1,SE,1014.5,7.9
2982,2022-08-20,Nord,24.7,37.6,19.4,71,6.3,SW,1013.7,9.7
2983,2022-08-20,Est,25.7,35.6,1.3,77,16.3,SE,1014.1,9.6
2984,2022-08-20,Sahel,25.1,35.0,2.8,72,6.7,SW,1017.1,8.4
2985,2022-08-20,Sud-Ouest,19.8,33.1,26.2,88,12.3,SE,1017.9,7.7
2986,2022-08-21,Centre,22.3,33.7,49.3,79,7.1,SW,1013.4,8.7
2987,2022-08-21,Nord,22.9,37.4,0.5,77,11.8,S,1020.0,6.2
2988,2022-08-21,Est,25.6,37.5,13.2,74,6.6,SE,1020.0,9.0
2989,2022-08-21,Sahel,26.0,40.4,1.5,71,7.0,S,1015.2,7.9
2990,2022-08-21,Sud-Ouest,21.7,36.0,5.9,83,17.0,S,1014.3,9.6
2991,2022-08-22,Centre,19.1,35.2,6.8,78,10.7,SE,1017.5,7.3
2992,2022-08-22,Nord,24.4,38.6,3.0,72,11.3,S,1017.2,8.0
2993,2022-08-22,Est,24.6,33.6,1.5,77,5.0,SE,1020.0,5.8
2994,2022-08-22,Sahel,27.0,34.1,16.3,67,16.3,SW,1014.5,9.0
2995,2022-08-22,Sud-Ouest,20.5,34.6,0.5,88,9.7,SE,1019.7,6.6
2996,2022-08-23,Centre,19.9,40.2,1.6,74,13.1,S,1014.7,8.2
2997,2022-08-23,Nord,22.6,38.0,1.2,69,17.7,SE,1019.2,8.2
2998,2022-08-23,Est,25.1,35.0,2.5,82,14.6,S,1013.9,7.7
2999,2022-08-23,Sahel,24.5,40.1,0.0,71,10.6,S,1019.0,7.8
3000,2022-08-23,Sud-Ouest,22.5,33.5,6.1,90,13.9,SW,1010.0,6.3
3001,2022-08-24,Centre,24.1,34.3,2.2,79,6.4,S,1013.0,7.7
3002,2022-08-24,Nord,26.1,38.7,1.9,70,11.7,S,1010.2,9.5
3003,2022-08-24,Est,22.3,33.3,16.8,71,22.5,SW,1019.6,9.5
3004,2022-08-24,Sahel,25.5,36.3,2.0,69,22.6,SW,1015.5,8.9
3005,2022-08-24,Sud-Ouest,20.8,30.7,64.4,89,6.9,SE,1015.0,8.7
3006,2022-08-25,Centre,24.6,33.2,1.4,79,23.5,S,1012.1,7.4
3007,2022-08-25,Nord,25.1,35.8,1.3,70,8.9,S,1015.6,9.1
3008,2022-08-25,Est,23.6,35.6,0.0,76,21.5,SE,1012.4,7.7
3009,2022-08-25,Sahel,24.5,37.6,0.0,66,17.8,SE,1017.6,5.9
3010,2022-08-25,Sud-Ouest,22.4,34.7,4.3,90,18.9,S,1016.2,7.1
3011,2022-08-26,Centre,24.3,35.7,1.7,77,6.9,SW,1020.0,7.0
3012,2022-08-26,Nord,23.6,38.0,28.3,70,8.3,S,1016.2,7.5
3013,2022-08-26,Est,21.9,35.4,65.7,71,22.8,S,1014.1,8.6
3014,2022-08-26,Sahel,25.3,35.5,1.0,68,25.0,S,1015.5,6.2
3015,2022-08-26,Sud-Ouest,23.1,33.5,0.0,89,20.3,S,1016.1,6.9
3016,2022-08-27,Centre,22.1,37.6,18.3,79,14.9,SE,1016.5,9.7
3017,2022-08-27,Nord,23.3,35.1,0.0,70,5.0,S,1011.0,7.0
3018,2022-08-27,Est,24.8,34.6,44.9,75,7.1,SW,1017.6,6.7
3019,2022-08-27,Sahel,25.6,34.8,0.0,69,7.7,S,1013.9,9.4
3020,2022-08-27,Sud-Ouest,23.0,31.8,0.0,82,20.9,SE,1017.3,6.2
3021,2022-08-28,Centre,23.4,35.9,5.2,79,11.7,SW,1012.6,7.5
3022,2022-08-28,Nord,21.8,38.5,11.8,70,20.8,S,1014.1,7.5
3023,2022-08-28,Est,23.2,33.8,2.7,75,20.4,SE,1016.8,6.0
3024,2022-08-28,Sahel,23.5,40.4,14.5,64,19.4,S,1019.3,7.4
3025,2022-08-28,Sud-Ouest,21.9,33.2,0.0,84,8.0,SW,1010.1,7.2
3026,2022-08-29,Centre,23.6,33.8,0.9,71,22.3,SE,1017.5,7.1
3027,2022-08-29,Nord,21.8,38.9,3.6,70,6.4,SW,1019.4,8.5
3028,2022-08-29,Est,26.5,36.3,0.4,72,23.4,S,1010.2,6.9
3029,2022-08-29,Sahel,25.8,39.7,1.2,62,18.9,SW,1014.2,9.2
3030,2022-08-29,Sud-Ouest,19.4,32.0,0.0,90,16.3,SW,1013.5,8.3
3031,2022-08-30,Centre,21.7,34.5,1.4,79,6.8,SE,1014.8,7.5
3032,2022-08-30,Nord,24.6,37.3,13.4,72,17.8,SE,1012.4,8.2
3033,2022-08-30,Est,22.7,37.4,5.7,77,21.7,S,1018.5,7.1
3034,2022-08-30,Sahel,27.5,37.1,18.9,69,7.0,SW,1013.7,8.0
3035,2022-08-30,Sud-Ouest,20.7,29.9,6.7,90,17.9,SE,1011.8,8.7
3036,2022-08-31,Centre,21.9,34.8,2.1,77,11.0,SW,1013.2,6.6
3037,2022-08-31,Nord,24.8,36.5,0.0,66,22.3,SE,1010.0,6.6
3038,2022-08-31,Est,22.2,33.4,32.9,77,16.5,SE,1015.9,7.0
3039,2022-08-31,Sahel,27.5,38.8,5.7,64,12.2,SW,1012.0,6.5
3040,2022-08-31,Sud-Ouest,19.4,32.4,5.2,81,19.1,SE,1016.6,9.3
3041,2022-09-01,Centre,21.7,31.3,77.2,72,23.0,SW,1011.5,7.1
3042,2022-09-01,Nord,26.1,33.7,0.0,70,18.8,SW,1011.6,8.8
3043,2022-09-01,Est,25.6,35.9,8.4,76,5.6,SW,1014.0,8.4
3044,2022-09-01,Sahel,26.5,38.8,0.5,70,5.0,S,1020.0,8.0
3045,2022-09-01,Sud-Ouest,21.9,36.4,17.0,90,5.0,S,1015.0,8.6
3046,2022-09-02,Centre,24.7,35.8,80.5,75,18.5,SE,1018.6,7.9
3047,2022-09-02,Nord,23.5,41.2,0.7,69,15.0,SE,1014.8,8.0
3048,2022-09-02,Est,25.8,36.3,5.4,81,5.0,S,1012.4,8.7
3049,2022-09-02,Sahel,28.6,34.5,45.2,65,20.8,SW,1015.4,8.6
3050,2022-09-02,Sud-Ouest,21.0,33.3,4.5,88,22.9,S,1015.6,8.8
3051,2022-09-03,Centre,23.8,33.0,38.2,79,5.2,SE,1018.4,10.4
3052,2022-09-03,Nord,26.4,33.1,0.9,74,25.0,SE,1012.3,7.4
3053,2022-09-03,Est,22.5,34.4,1.9,75,19.7,SW,1012.4,9.2
3054,2022-09-03,Sahel,26.0,38.3,0.0,69,13.4,SW,1015.0,8.0
3055,2022-09-03,Sud-Ouest,20.2,32.5,0.8,81,24.0,SW,1012.0,7.5
3056,2022-09-04,Centre,22.8,36.5,0.0,79,6.7,SE,1011.8,6.4
3057,2022-09-04,Nord,26.7,34.9,0.0,71,19.5,SW,1013.4,9.0
3058,2022-09-04,Est,26.5,39.1,5.5,74,5.0,SE,1016.3,8.7
3059,2022-09-04,Sahel,28.0,38.2,5.5,65,20.2,SW,1014.7,8.5
